Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score,Average,Classification,0.768701472
Wikipedia,620391,"Sorry, almost forgot. After calling me a ""child"" ""uneducated"" and making remarks to the effect of ""shouldn't be allowed to post on edit Wikipedia"" what grounds have you got to stand on to say I've made personal attacks against you by suggesting vandalism?",6,11,14,1,7,A2WKPCZU4U110T,AYG3MF094634L,AC25X12LNYY6Y,A2MWGIVIKOXWYM,A3BM05OXSUCJII,-1.152793459,7.8,Rude,0.52978582
Wikipedia,439715,"Hello again. Could you move this to <url>, please?",20,20,17,21,21,A1T5YMBH35PDBX,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ANVEDG15GV3QE,AIPK94CUWL45W,1.635609214,19.8,Polite,0.529856657
Wikipedia,189139,"What is your source for the PD Seantors? There is no news on RTE, ireland.com or the PD website?",13,13,5,13,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2AMGE57IJVSHF,A29B522D0BX6HN,AIPK94CUWL45W,-0.516212232,11.4,Rude,0.530394345
Wikipedia,5034,"Thanks for pointing out that ""undiscussed moves"" discussion, I hope something comes out of that - but it doesn't really look like it will.  I'm not sure what I'm looking for on the discussion page for <url> about this, what am I missing?",22,16,17,22,21,A22DP0ST9DWG9O,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,1.070102921,19.6,Polite,0.530662019
Wikipedia,272602,"Maybe you should consider a user name change? To, say, ""Sarah 'The Hammer' Ewart""?",5,9,11,6,13,A1R4VG71V6XECZ,A233ONYNWKDIYF,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,-1.153310699,8.8,Rude,0.53067464
Wikipedia,263379,"Hey, I just noticed that you are NOT an administator, I had always assumed that you were. I wondered if you would be interested in being nominated?",21,13,25,18,17,A1T5YMBH35PDBX,A049499332VKQ31EB7MV5,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.972248444,18.8,Polite,0.530733874
Wikipedia,555706,This is now ready for transfer. I will leave it up to you if that is OK?,20,18,15,21,19,A1486XFUE4FA27,A22SZHZTF72TRM,AYG3MF094634L,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,1.09505829,18.6,Polite,0.530739124
Wikipedia,250914,"When we go to the American Indian museum, they would like our real name ahead of time that way they can get us through security quickly. Could you get yours to me by tomorrow, either via the page for the meetup, my talk page or an e-mail?",17,17,21,17,25,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,AVWFW00UYDVUD,AD1IH74UX9IAI,A38N58BSMTA0BE,1.113551242,19.4,Polite,0.53200031
Wikipedia,379816,"I'm trying to install Lupin/Anti-vandal tool, but im stuck. Could you help please?",17,17,21,17,19,AE3D6SE2D8UPQ,A22SZHZTF72TRM,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,0.943989435,18.2,Polite,0.532255609
Wikipedia,275684,Thanks for the tip.  How come I sometimes come across pages where the trailing 's' is left off (or am I confusing that with the 's situation)?,12,25,17,17,16,A2WMO1T9CJW4YO,A1BQCRF5Q76YFY,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A3SQ6ORWDN5BGZ,0.614743073,17.4,Polite,0.534737748
Wikipedia,523617,"The page is getting smacked literally every half minute or so, and I think the joke's worn thin. Give us a break?",5,5,9,5,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AD317NO9623GZ,A3S5L3I8O3Q2G,-2.028608275,5.8,Rude,0.535570937
Wikipedia,466858,"Ok, thanks for that. Could you please tell me why the Kiwa page is giving warning about notability and citations, where as for example this one <url> is not?",21,17,18,21,16,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A00613921OIEGJA322163,AIPK94CUWL45W,0.963006775,18.6,Polite,0.536011024
Wikipedia,188405,"Thank you, it's much appreciated. What do you think of the changes so far?",21,24,25,9,21,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A13CO3B2BRXQLZ,1.514198382,20,Polite,0.536020822
Wikipedia,237772,"I believe you beat me to several vandalism reverts the other night, so I  thought I'd give you this.  We could all use more, right?",13,17,17,17,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,A2CE0KVP4A8J8K,0.556275453,17,Polite,0.536401264
Wikipedia,624575,"Yes, I'd say split it. But, where's the controversial opinion?",10,5,16,7,17,A2YFPO0N4GIS25,A3MN5VOZFQPNZF,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A1Y3Z92RE62NPS,-0.391553629,11,Rude,0.537810152
Wikipedia,623996,Agree. Who the hell came up with that in the first place?,9,5,7,4,5,A16PRU8T6NZLN5,A233ONYNWKDIYF,AW6UIL04MLQ9N,A2H8VMF0FQIFUM,A1DTQSIIYIZL62,-1.928880284,6,Rude,0.537894761
Wikipedia,389087,"Don't push it, Zachary. Can you give me proof of the existence of ""MusicMaximum Hot 100""?",13,9,9,9,4,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1DTQSIIYIZL62,A38N58BSMTA0BE,-1.298101737,8.8,Rude,0.538136006
Wikipedia,620486,? What?,11,9,13,10,7,AYG3MF094634L,A2JG59YYWBBC5C,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,A2JKFTV0JXWMI6,-1.179823729,10,Rude,0.539525756
Wikipedia,240300,"Um - no.  And I take it you delieve all racist and fascist groups are ""right wing""?",5,16,1,5,4,AW6UIL04MLQ9N,A21FGAQF6DQ9D9,A1BJTTNDDFZ3ZP,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,-1.236645599,6.2,Rude,0.539805467
Wikipedia,623573,"Yes, I have. Did you really need to send me a reminder?",5,7,9,6,2,AD8ZUKPJT9E6,A21753FQKCM5DQ,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A38N58BSMTA0BE,-1.861573333,5.8,Rude,0.541545847
Wikipedia,475982,<url>? Do the guidelines disapprove of these kinds of dabs?,13,12,13,6,13,A3S5L3I8O3Q2G,A3HB9PPUZU565U,A1G8ATI1XR2HWT,A2GODV4YZGD8X9,AIPK94CUWL45W,-0.271089983,11.4,Rude,0.541748684
Wikipedia,137339,"I have looked back in my archives a year, and cannot find the issue concerned - although I certainly remember the name, your account, and the style. Can you give me the relevant link/diff, so I can refresh my memory and be best informed what action might be appropriate?",24,19,17,9,22,AO5E3LWBYM72K,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,A1Y3Z92RE62NPS,A2WZQ92N4809N1,0.785941452,18.2,Polite,0.54175008
Wikipedia,611731,"Can I use a manga image colored by myself? There won't be any problems with the lisense, right?",17,17,16,17,17,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A31RP7HI5172B,A13CO3B2BRXQLZ,A3SQ6ORWDN5BGZ,0.636410035,16.8,Polite,0.542544138
Wikipedia,619612,Now why would you do that when he specifically stated that he didn't want to discuss the matter for 48 hours and I specifically stated that people should come here? Did you not read his request?,5,12,1,5,5,A233ONYNWKDIYF,AYG3MF094634L,A2MWGIVIKOXWYM,A22CF8BF9YQND7,A38N58BSMTA0BE,-1.475357648,5.6,Rude,0.542567509
Wikipedia,207661,I had no idea that I was such a rogue admin. Are you seriously suggesting that I need to be kicked off the project for closing a deletion debate?,5,6,1,1,9,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A2QH1BQA6GR48O,A00613921OIEGJA322163,-2.402599026,4.4,Rude,0.542715119
Wikipedia,120107,"Hi.  I'm not disputing your reversion of my edit, but would you please point to any other article that has a reading list that is 100% from a single author?",9,13,17,13,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A29B522D0BX6HN,-0.42040257,11.8,Rude,0.543443782
Wikipedia,629222,"Sure thing, you've been doing great work so far. Would it help to maybe translate the whole article first as it is, and then over the course of time you can play around with the sections and add stuff that you find?",23,10,21,21,19,AO5E3LWBYM72K,A3MN5VOZFQPNZF,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,AZOAW8JH5HJJK,1.221573553,18.8,Polite,0.543527115
Wikipedia,626619,"You realize the bot maintains a separate page, right? Is it not possible that the ""problem"" is having the pages inconsistent?",9,5,13,5,5,A233ONYNWKDIYF,AC25X12LNYY6Y,A2UBXHCHM2I6IL,A302M81U0HM7RJ,A22CF8BF9YQND7,-1.221229851,7.4,Rude,0.544163888
Wikipedia,89254,"From my reading of the entries, the Japanese force in <url>/South <url> & the <url> appears to have been the <url>, rather than the <url>. Does that sound right?",13,17,22,17,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,A38N58BSMTA0BE,0.674018819,18,Polite,0.544609098
Wikipedia,523577,"Could you kindly stick to the issue at hand in the FAC?  Which is to discuss the article, not me?",9,8,9,7,9,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,AIPK94CUWL45W,-1.694939756,8.4,Rude,0.545186552
Wikipedia,474580,"Should be OK. Let me finish up what I'm doing now, and then see what needs doing. How long are you around for?",15,16,17,17,18,AYG3MF094634L,A26NYABOD7YBW8,A38WUWONC7EXTO,A872FSFU7WV6W,AEYHIQUDWJ3KV,0.682745334,16.6,Polite,0.54519176
Wikipedia,417263,Not too sure now you come to mention it. Do i need to annihilate it?,6,13,13,13,7,AD8ZUKPJT9E6,A233ONYNWKDIYF,A22SZHZTF72TRM,A13CO3B2BRXQLZ,AEYHIQUDWJ3KV,-0.705852093,10.4,Rude,0.545210358
Wikipedia,603608,Why did you delete the article on anal stretching????,5,13,1,7,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A194CUACV9SQ1K,A29B522D0BX6HN,AIPK94CUWL45W,-1.356150673,7.8,Rude,0.545223393
Wikipedia,215322,Afterthought: where did you get your figure of 82500 tons pa??,13,9,6,9,17,A233ONYNWKDIYF,A2QN0EGBRGJU1M,A3CA5S8GR8TZ1U,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,-0.553678778,10.8,Rude,0.546413848
Wikipedia,381587,"Hi Khoikhoi - I see you deleted a previous incarnation of a pan-Arabism article which seems to be resurfacing under variant names, and is now at <url>. This doesn't read to me like an encyclopedia article - do you have any thoughts on whether/under what criterion it should be deleted?",17,15,16,19,17,A233ONYNWKDIYF,A22SZHZTF72TRM,AYG3MF094634L,A34A6MSJTD9A4L,A1BJTTNDDFZ3ZP,0.703654001,16.8,Polite,0.546601652
Wikipedia,39729,"Could you do me a huge favour, but only if you want to, because I know it's a lot to ask. Could you do the Peer Review for ''Loud'' by any chance?",21,21,25,20,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1YV1767FWKN3T,AIPK94CUWL45W,A19ZT0TQPFA2,1.838649445,21.6,Polite,0.548504607
Wikipedia,624830,"Thanks for responding, at any rate. <smile> Protocol question, as I'm new here: If a discussion is unproductive, should one just delete it?",18,15,16,17,21,A21753FQKCM5DQ,AYG3MF094634L,A3EJ5TT2ZGBIDA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.921584095,17.4,Polite,0.5486609
Wikipedia,271205,"Howdy Mattisse. Haven't I seen you on hockey articles, years ago?",13,17,21,19,17,A233ONYNWKDIYF,AI4WWBB2PNCKH,AQCKOYMQSTWQT,A2QH1BQA6GR48O,A29B522D0BX6HN,0.809778085,17.4,Polite,0.54882437
Wikipedia,627165,"I'm not finding the name change request at <url>, nor does there appear to be such an edit under the ""Rogerboas"" account name. Did you posti t while logged out, perhaps?",17,15,19,17,15,AE3D6SE2D8UPQ,A22SZHZTF72TRM,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,0.579599056,16.6,Polite,0.54907308
Wikipedia,39705,"You reverted my removal of the ""to critical acclaim"" description from this article. I cannot see where in <url> there is a basis for that claim -  it looks like a neutral factual review to me?",13,13,9,9,9,A049499332VKQ31EB7MV5,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A3SQ6ORWDN5BGZ,-0.815368188,10.6,Rude,0.549604152
Wikipedia,610652,"I was wondering, why did you do that, create that new cat and then add it to the polanski without any discussion at all? Have you read the polanski talkpage and seen the lengthy discussion regarding the cats there?",17,13,12,1,1,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A28K8ST8B2XU0N,A3IHLWMZNBLUR4,-0.831410238,8.8,Rude,0.550353683
Wikipedia,284995,"""I will be retiring to the Cayman Islands shortly with the riches I'm gathering through my Wikipedia editing of political pages."" - ''(From your userpage)'' - You're joking, right? Oh, and you're also joking about being a Republican too?",9,1,14,13,9,A16PRU8T6NZLN5,A1TLLJDX8H4JP1,A2UBXHCHM2I6IL,A1RT9SQ9D9DLOV,A3FGBGZ4RKH712,-0.954978949,9.2,Rude,0.550501776
Wikipedia,627493,"And it ''takes'' thousands and thousands of dollars to run a campaign, so exactly what's your point? Has there actually been some evidence of wrongdoing on anyone's part?",5,16,11,9,5,A233ONYNWKDIYF,A1BJTTNDDFZ3ZP,ARYGQ46IMW8AU,AC25X12LNYY6Y,A2BKPNKU3EG41Z,-0.861474554,9.2,Rude,0.550523454
Wikipedia,627881,"I have never seen anything which says that warning levels should begin anew each day. <url> says that warning templates ""are listed at right in order of severity, but need not be used in succession."" If there is another policy somewhere, could you show it to me?",21,16,14,19,15,A233ONYNWKDIYF,A21753FQKCM5DQ,A2VMJFBCB921NI,ARYGQ46IMW8AU,AZOAW8JH5HJJK,0.819912737,17,Polite,0.552057815
Wikipedia,146935,"Hello Glacier109, I am contacting you because in golf they put Money not Winnings as the standard on most leaderboards used at the end of tournaments.  I am just wondering why you selected the word winnings?",13,9,17,9,9,A199E33VY97TR,A2GSW5RBAT5LQ5,ARYGQ46IMW8AU,A3EJ5TT2ZGBIDA,A26NYABOD7YBW8,-0.616412418,11.4,Rude,0.554633186
Wikipedia,102758,Sigh. Did arbcomm teach you nothing?,1,4,1,3,4,ANGX5PAAYGL9P,AW6UIL04MLQ9N,AAZKHFKG1B8VQ,AVHARSCRX7M9E,AZOAW8JH5HJJK,-2.083224131,2.6,Rude,0.555249909
Wikipedia,213113,"Is there any consensus for these changes? If I've missed the discussion, I do apologise, but could you post me a link to where it occurred?",10,25,17,17,20,A1486XFUE4FA27,A9Y5N2QRY4PNW,AE3D6SE2D8UPQ,A2UBXHCHM2I6IL,A2MR8AA4I9S89Y,0.989097206,17.8,Polite,0.555771731
Wikipedia,624679,He has been indef blocked once again. I wonder how long it will take him to come back this time?,13,8,5,13,1,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,A1HGJ7P0U12ZH8,A2MWGIVIKOXWYM,A3TFQK7QK8X6LM,-1.154873422,8,Rude,0.556337466
Wikipedia,252674,"Hey, I just went ahead and reverted <url>. I was wondering if you wanted your userpage semi-protected to prevent that happening in the future?",25,17,21,9,20,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2AMGE57IJVSHF,A3IHLWMZNBLUR4,A3FYTE61RANQTF,0.964020062,18.4,Polite,0.556820621
Wikipedia,267561,"I would say you went a few steps further than I did! Does make it easier to find yourself on the page, doesn't it?",17,21,17,13,17,AD8ZUKPJT9E6,A21753FQKCM5DQ,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A38N58BSMTA0BE,0.596915776,17,Polite,0.557306349
Wikipedia,147665,"Due to your edits to this template, <url> is now required on all transclusions.  Are you running a bot to clean this up?",9,13,13,5,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,-0.808596279,10.6,Rude,0.557396831
Wikipedia,622641,Not that clear to me. What's wrong with this username?,10,13,13,11,13,A2QN0EGBRGJU1M,A2YFPO0N4GIS25,A2GSW5RBAT5LQ5,A1F4D2PZ7NNWTL,ABM77ZQWCHPNX,-0.46786295,12,Rude,0.557491734
Wikipedia,424998,Could you please check over the article of <url>. I edited a couple of things and added a few images..could you reply your opinion please?,17,17,25,21,25,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28ZB4ZB13BWAI,A3IHLWMZNBLUR4,1.397186397,21,Polite,0.557784472
Wikipedia,541730,No problem.  :) Did you see the additional notes on the project talk page about the rest of those books from the 70s?,17,25,17,25,17,A22SZHZTF72TRM,AO5E3LWBYM72K,AVHARSCRX7M9E,A3TFQK7QK8X6LM,A3FGBGZ4RKH712,1.070401964,20.2,Polite,0.557785986
Wikipedia,478109,"#I am still convinced the long page on ""prostatitis"" (a misnomer in the case of CPPS) is confusing, with too many sections and subsections, and would benefit from restructuring and the creation of separate pages for each area, or at the very least the removal of the CPPS section to its own, in depth page. You were the only editor to object to this going ahead, with this comment: ""So, suggest keep this on hold for now, but in principle one might similarly split off other classification categories with this then just umbrella simple introduction."" Do you still hold this view?",9,5,17,10,13,A233ONYNWKDIYF,A26YKYQIA3GX8B,ATVZXUW7O31EV,A29B522D0BX6HN,AIPK94CUWL45W,-0.615278108,10.8,Rude,0.558694111
Wikipedia,453909,"Here's my question, just to be clear, is it possible for the owner to release the picture under a lower resolution for Wikipedia and at the same time retaining the ownership of the higher resolution version? If it is, can you help me process this image?",21,17,17,21,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A00613921OIEGJA322163,A2AMGE57IJVSHF,0.8228402,18.6,Polite,0.558757394
Wikipedia,618803,"Your ""resolution"" was to move it back to ""Detective Terry Crowley"" again? Why do you keep doing that?",17,7,5,9,5,A3L8MJ1C4OEDGV,A1Q0OT3UD3AH6A,A1TLLJDX8H4JP1,A2ULMYRKQMNNFG,A872FSFU7WV6W,-1.258435287,8.6,Rude,0.559925536
Wikipedia,369400,"Your comment about ""the additions were left intact as a courtesy"" sounds a bit strange to me. Maybe you should read <url>?",13,11,10,9,9,A2UFD1I8ZO1V4G,AYG3MF094634L,AO5E3LWBYM72K,A1RT9SQ9D9DLOV,AD1IH74UX9IAI,-1.187653929,10.4,Rude,0.56003455
Wikipedia,487476,"I was going to be the first, but now I'll be the second. Do you have any idea who that Oppose !voter was or why he was so upset with you?",17,21,17,17,17,A2UFD1I8ZO1V4G,A6YO9886DY2SC,AO5E3LWBYM72K,ARYGQ46IMW8AU,A1Y3Z92RE62NPS,0.701466956,17.8,Polite,0.560035699
Wikipedia,131626,"If you have something to say for keeping that picture, say it here and I'll copy it over to the FFD page. But, frankly, if you can't even be bothered to check out the <url> rules to find out about why the Zguri image isn't acceptable, how do you expect to be able to make any relevant argument about the other one?",5,9,12,5,6,AEWF3138PFWEN,A3CA5S8GR8TZ1U,AYG3MF094634L,A3MN5VOZFQPNZF,A1F4D2PZ7NNWTL,-1.327630138,7.4,Rude,0.560372982
Wikipedia,564992,"I think I updated the pharmacology project banner to put C-class articles into the appropriate category (previously, it was putting them into the unassessed class. If you want to double-check, that would be great; I think it may take a little while for it to update the articles?",17,16,17,21,21,A22DP0ST9DWG9O,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.809686982,18.4,Polite,0.562802815
Wikipedia,628427,A remarkably modern-sounding name for something being applied to articles on people who've been dead for centuries. You really think it's appropriate for <url> ?,13,6,9,10,9,A2UFD1I8ZO1V4G,A6YO9886DY2SC,A1KC138MX47DXA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,-1.034692435,9.4,Rude,0.564251032
Wikipedia,624162,"SPI is not for just simple yes no answers. Why did you not warn the Minneapolis IP, they are warring as much as Bb23?",11,13,9,9,13,AYG3MF094634L,A302M81U0HM7RJ,A3TFQK7QK8X6LM,A34BMGP23XTAMN,A1HHQL4N00WU03,-0.661831523,11,Rude,0.564802223
Wikipedia,523932,Thanks Anon. Better now?,10,19,21,17,16,ANGX5PAAYGL9P,AVWFW00UYDVUD,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,0.684470427,16.6,Polite,0.565488162
Wikipedia,522511,"Alistair, you have only undone the autoblock; you haven't unblocked the account yet. Could you do that, please?",18,21,19,17,13,A16PRU8T6NZLN5,A233ONYNWKDIYF,A1KC138MX47DXA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.676901724,17.6,Polite,0.565906524
Wikipedia,626909,You also seem somedeal similar to <url>. Not logging in is not sockpuppetry but do you acknowledge that User:64.194.44.220 is you?,9,13,12,9,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,AYG3MF094634L,A13CO3B2BRXQLZ,A38N58BSMTA0BE,-0.695830768,12,Rude,0.566257352
Wikipedia,343027,I could have a go. When would you need it?,21,17,17,17,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,0.659069553,17,Polite,0.566770167
Wikipedia,607813,It's about freedom of speech and no Islamic terrorism is going to deter the truth from outing.  And if it's forbidden to look at figures of Mohammed how come you did it; are you going to hell?,3,1,11,3,2,A21753FQKCM5DQ,ANGX5PAAYGL9P,A22SZHZTF72TRM,A1F4D2PZ7NNWTL,A9LK8OAITVXOQ,-1.8945372,4,Rude,0.566868259
Wikipedia,610393,"Hi, I'd like to help you with the image you just uploaded to the <url> article.  Can you tell me where you found it?",21,17,25,16,18,A233ONYNWKDIYF,AI4WWBB2PNCKH,AQCKOYMQSTWQT,A2QH1BQA6GR48O,A29B522D0BX6HN,1.222638834,19.4,Polite,0.567412857
Wikipedia,509497,"Comply with what your talk page says, get off and study!!!! Have you willpower?",9,5,1,2,8,A233ONYNWKDIYF,A3MN5VOZFQPNZF,A2MWGIVIKOXWYM,A1GK3MPU2HL0C8,A872FSFU7WV6W,-1.612908619,5,Rude,0.567982849
Wikipedia,35682,"Hi, you have tagged the article <url> orphan. Can you please check it ?",21,17,17,17,21,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.954610006,18.6,Polite,0.568084187
Wikipedia,288514,"Thank you for your time, but, perhaps; If I give you the iformation and images and such for Lord Strachan, could you maybe make it? It shouldn't be that hard to find info, or images, but I already have them, so if I give you this stuff, perhaps could you do it?",17,23,13,17,22,A1X7TNDO0JIT1O,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A31RP7HI5172B,A3SQ6ORWDN5BGZ,0.898917469,18.4,Polite,0.56843166
Wikipedia,529029,last msg ???,13,2,12,10,9,A2YFPO0N4GIS25,A3CA5S8GR8TZ1U,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,-0.986105132,9.2,Rude,0.569105792
Wikipedia,106274,"I'm in Outer Mongolia from the 27th till the 10th, UB, Hovsgol, UB. Maybe we can meet?",17,17,17,17,16,A233ONYNWKDIYF,AI4WWBB2PNCKH,AQCKOYMQSTWQT,A2QH1BQA6GR48O,A29B522D0BX6HN,0.71236868,16.8,Polite,0.569335164
